Unique_ID,State,District,Disease,Cases,Deaths,Year_Week,Month_Approx,disease_clean,Year
JH/LOH/2025/05/161,Jharkhand,Lohardaga,Acute Encephalitic Syndrome,2,0,2025-W05,2,Acute Encephalitic Syndrome,2025
KN/BGK/2025/05/162,Karnataka,Bagalkot,Chickenpox,15,0,2025-W05,2,Chickenpox,2025
KN/BID/2025/05/163,Karnataka,Bidar,Chikungunya,5,0,2025-W05,2,Chikungunya,2025
KN/UKD/2025/05/164,Karnataka,Uttar Kannad,Acute Diarrheal Disease,8,0,2025-W05,2,Acute Diarrheal Disease,2025
KL/ALP/2025/05/165,Kerala,Alappuzha,Food Poisoning,27,0,2025-W05,2,Food Poisoning,2025
KL/ERN/2025/05/166,Kerala,Ernakulam,Food Poisoning,23,0,2025-W05,2,Food Poisoning,2025
KL/WYN/2025/05/167,Kerala,Wayanad,Acute Diarrheal Disease,31,0,2025-W05,2,Acute Diarrheal Disease,2025
MP/BRH/2025/05/168,Madhya Pradesh,Burhanpur,Chickenpox,10,0,2025-W05,2,Chickenpox,2025
MP/ENM/2025/05/169,Madhya Pradesh,East Nimar,Food Poisoning,98,0,2025-W05,2,Food Poisoning,2025
MP/KRG/2025/05/170,Madhya Pradesh,Karimganj,Cholera,69,0,2025-W05,2,Cholera,2025
MH/PNE/2025/05/171,Maharashtra,Pune,Food Poisoning,20,0,2025-W05,2,Food Poisoning,2025
MH/SNG/2025/05/172,Maharashtra,Sangli,Food Poisoning,34,0,2025-W05,2,Food Poisoning,2025
MN/SNP/2025/05/173,Manipur,Sonepur,Food Poisoning,28,0,2025-W05,2,Food Poisoning,2025
OR/ANG/2025/05/174,Odisha,Anantnag,Acute Diarrheal Disease,31,0,2025-W05,2,Acute Diarrheal Disease,2025
OR/BOD/2025/05/175,Odisha,Boudh,Chickenpox,18,0,2025-W05,2,Chickenpox,2025
OR/KEN/2025/05/176,Odisha,Kendujhar,Food Poisoning,26,0,2025-W05,2,Food Poisoning,2025
OR/NPD/2025/05/177,Odisha,Nuapada,Food Poisoning,38,0,2025-W05,2,Food Poisoning,2025
TN/CMB/2025/05/178,Tamil Nadu,Coimbatore,Mumps,12,0,2025-W05,2,Mumps,2025
TN/NGP/2025/05/179,Tamil Nadu,Nagpur,Leptospirosis,2,0,2025-W05,2,Leptospirosis,2025
TN/NMK/2025/05/180,Tamil Nadu,Namakkal,Mumps,15,0,2025-W05,2,Mumps,2025
TN/SIV/2025/05/181,Tamil Nadu,Sivaganga,Mumps,10,0,2025-W05,2,Mumps,2025
TN/TNJ/2025/05/182,Tamil Nadu,Thanjavur,Chickenpox,16,0,2025-W05,2,Chickenpox,2025
TN/TRP/2025/05/183,Tamil Nadu,Tirupathur,Mumps,29,0,2025-W05,2,Mumps,2025
TN/TUT/2025/05/184,Tamil Nadu,Tuticorin,"Hepatitis (A, B, E)",17,0,2025-W05,2,"Hepatitis (A, B, E)",2025
TN/VLP/2025/05/185,Tamil Nadu,Villupuram,Mumps,8,0,2025-W05,2,Mumps,2025
UP/FKB/2025/05/186,Uttar Pradesh,Farrukhabad,Food Poisoning,30,0,2025-W05,2,Food Poisoning,2025
WB/HOG/2025/05/187,West Bengal,Hooghly District,Cholera,13,0,2025-W05,2,Cholera,2025
BH/SMS/2025/05/188,Bihar,Sahib,Fever with Rash,22,0,2025-W05,2,Fever with Rash,2025
AS/LKH/2025/06/193,Assam,Lakhimpur,Acute Diarrheal Disease,9,0,2025-W06,2,Acute Diarrheal Disease,2025
BH/PAT/2025/06/194,Bihar,Patan,Measles & Rubella,5,0,2025-W06,2,Measles & Rubella,2025
GJ/TAP/2025/06/195,Gujarat,Tapi,Food Poisoning,25,0,2025-W06,2,Food Poisoning,2025
JK/DOD/2025/06/196,Jammu and Kashmir,Doda,Rabies,1,1,2025-W06,2,Rabies,2025
JK/KUG/2025/06/197,Jammu and Kashmir,Kulgam,"Hepatitis (A, B, E)",11,0,2025-W06,2,"Hepatitis (A, B, E)",2025
JK/SRN/2025/06/198,Jammu and Kashmir,Saran,"Hepatitis (A, B, E)",18,0,2025-W06,2,"Hepatitis (A, B, E)",2025
JH/DEO/2025/06/199,Jharkhand,Deoghar,Malaria,12,0,2025-W06,2,Malaria,2025
JH/DHN/2025/06/200,Jharkhand,Dhanbad,Chickenpox,16,0,2025-W06,2,Chickenpox,2025
JH/DMK/2025/06/201,Jharkhand,Dumka,Measles & Rubella,9,0,2025-W06,2,Measles & Rubella,2025
JH/DMK/2025/06/202,Jharkhand,Dumka,Chickenpox,10,0,2025-W06,2,Chickenpox,2025
JH/GRD/2025/06/203,Jharkhand,Giridih,Chickenpox,14,0,2025-W06,2,Chickenpox,2025
JH/KOD/2025/06/204,Jharkhand,Koderma,Enteric Fever (Typhoid),8,0,2025-W06,2,Enteric Fever (Typhoid),2025
JH/KOD/2025/06/205,Jharkhand,Koderma,Food Poisoning,18,0,2025-W06,2,Food Poisoning,2025
KN/BGU/2025/06/206,Karnataka,Begusarai,Acute Diarrheal Disease,32,0,2025-W06,2,Acute Diarrheal Disease,2025
KL/KNR/2025/06/207,Kerala,Kannur,Food Poisoning,77,0,2025-W06,2,Food Poisoning,2025
KL/KNR/2025/06/208,Kerala,Kannur,Food Poisoning,58,0,2025-W06,2,Food Poisoning,2025
KL/KSG/2025/06/210,Kerala,Kasaragod,Food Poisoning,55,0,2025-W06,2,Food Poisoning,2025
KL/KTM/2025/06/211,Kerala,Kottayam,"Hepatitis (A, B, E)",32,0,2025-W06,2,"Hepatitis (A, B, E)",2025
KL/KTM/2025/06/212,Kerala,Kottayam,Chickenpox,12,0,2025-W06,2,Chickenpox,2025
KL/KOZ/2025/06/213,Kerala,Kozhikode,Food Poisoning,76,0,2025-W06,2,Food Poisoning,2025
KL/MLP/2025/06/214,Kerala,Malappuram,"Hepatitis (A, B, E)",14,0,2025-W06,2,"Hepatitis (A, B, E)",2025
KL/MLP/2025/06/215,Kerala,Malappuram,"Hepatitis (A, B, E)",20,0,2025-W06,2,"Hepatitis (A, B, E)",2025
KL/TRC/2025/06/216,Kerala,Thrissur,Mumps,30,0,2025-W06,2,Mumps,2025
KL/WYN/2025/06/217,Kerala,Wayanad,Acute Diarrheal Disease,8,0,2025-W06,2,Acute Diarrheal Disease,2025
MP/ASN/2025/06/218,Madhya Pradesh,Ashoknagar,Measles & Rubella,11,0,2025-W06,2,Measles & Rubella,2025
MP/CHT/2025/06/219,Madhya Pradesh,Chhatarpur,Measles & Rubella,9,0,2025-W06,2,Measles & Rubella,2025
MP/GNA/2025/06/220,Madhya Pradesh,Guna,Measles & Rubella,16,0,2025-W06,2,Measles & Rubella,2025
MP/SHV/2025/06/221,Madhya Pradesh,Shivpuri,Acute Diarrheal Disease,184,0,2025-W06,2,Acute Diarrheal Disease,2025
MH/AMR/2025/06/222,Maharashtra,Amravati,Acute Gastroenteritis,16,0,2025-W06,2,Acute Gastroenteritis,2025
MH/THN/2025/06/224,Maharashtra,Thane,Chikungunya,15,0,2025-W06,2,Chikungunya,2025
MG/NGH/2025/06/225,Meghalaya,North Garo Hills,Rabies,1,1,2025-W06,2,Rabies,2025
OR/BOD/2025/06/226,Odisha,Boudh,Chickenpox,13,0,2025-W06,2,Chickenpox,2025
OR/CTK/2025/06/227,Odisha,Cuttack,Acute Diarrheal Disease,67,0,2025-W06,2,Acute Diarrheal Disease,2025
OR/SMB/2025/06/228,Odisha,Sambalpur,Acute Gastroenteritis,8,0,2025-W06,2,Acute Gastroenteritis,2025
PB/FDK/2025/06/229,Punjab,Faridkot,"Hepatitis (A, B, E)",17,0,2025-W06,2,"Hepatitis (A, B, E)",2025
PB/RUP/2025/06/230,Punjab,Rupnagar,Chickenpox,19,0,2025-W06,2,Chickenpox,2025
RJ/BHR/2025/06/231,Rajasthan,Bharuch,Food Poisoning,77,0,2025-W06,2,Food Poisoning,2025
TN/MDR/2025/06/232,Tamil Nadu,Madurai,Food Poisoning,31,0,2025-W06,2,Food Poisoning,2025
TN/MDR/2025/06/233,Tamil Nadu,Madurai,Chikungunya,7,0,2025-W06,2,Chikungunya,2025
TN/TUC/2025/06/234,Tamil Nadu,Tuticorin,Mumps,11,0,2025-W06,2,Mumps,2025
WB/PRL/2025/06/235,West Bengal,Purulia,Enteric Fever (Typhoid),32,0,2025-W06,2,Enteric Fever (Typhoid),2025
BH/PCH/2025/06/236,Bihar,Panchkula,Measles & Rubella,6,0,2025-W06,2,Measles & Rubella,2025
KL/WYN/2025/06/237,Kerala,Wayanad,Acute Diarrheal Disease,11,0,2025-W06,2,Acute Diarrheal Disease,2025
AP/ASR/2025/07/240,Andhra Pradesh,Raju,Acute Diarrheal Disease,14,0,2025-W07,2,Acute Diarrheal Disease,2025
AS/DMH/2025/07/241,Assam,Damoh,Chickenpox,19,0,2025-W07,2,Chickenpox,2025
BH/PTN/2025/07/242,Bihar,Patna,Chickenpox,5,0,2025-W07,2,Chickenpox,2025
BH/SAR/2025/07/243,Bihar,Saraikela Kharsawan,Rash (Unspecified),7,0,2025-W07,2,Rash (Unspecified),2025
CT/DRG/2025/07/244,Chhattisgarh,Durg,Acute Diarrheal Disease,34,0,2025-W07,2,Acute Diarrheal Disease,2025
CT/KDG/2025/07/245,Chhattisgarh,Kondagaon,Acute Diarrheal Disease,26,0,2025-W07,2,Acute Diarrheal Disease,2025
GJ/AHM/2025/07/246,Gujarat,Ahmedabad,Acute Diarrheal Disease,11,0,2025-W07,2,Acute Diarrheal Disease,2025
GJ/DBD/2025/07/247,Gujarat,Dwarka,Food Poisoning,61,0,2025-W07,2,Food Poisoning,2025
GJ/NAV/2025/07/248,Gujarat,Navsari,Fever (Unspecified),107,0,2025-W07,2,Fever (Unspecified),2025
JH/DEO/2025/07/249,Jharkhand,Deoghar,Fever with Rash,3,0,2025-W07,2,Fever with Rash,2025
JH/DEO/2025/07/250,Jharkhand,Deoghar,Fever with Rash,3,0,2025-W07,2,Fever with Rash,2025
JH/GIR/2025/07/251,Jharkhand,Giridih,Chickenpox,4,0,2025-W07,2,Chickenpox,2025
JH/GIR/2025/07/252,Jharkhand,Giridih,Chickenpox,8,0,2025-W07,2,Chickenpox,2025
JH/JMT/2025/07/253,Jharkhand,Jamtara,Chickenpox,5,0,2025-W07,2,Chickenpox,2025
JH/LTH/2025/07/254,Jharkhand,Latehar,Scrub Typhus,38,0,2025-W07,2,Scrub Typhus,2025
KN/HAS/2025/07/255,Karnataka,Hassan,Food Poisoning,12,0,2025-W07,2,Food Poisoning,2025
KN/UTK/2025/07/256,Karnataka,Uttar Kannad,Acute Diarrheal Disease,33,0,2025-W07,2,Acute Diarrheal Disease,2025
KL/ERN/2025/07/257,Kerala,Ernakulam,"Hepatitis (A, B, E)",15,0,2025-W07,2,"Hepatitis (A, B, E)",2025
KL/ERN/2025/07/258,Kerala,Ernakulam,"Hepatitis (A, B, E)",19,0,2025-W07,2,"Hepatitis (A, B, E)",2025
KL/ERN/2025/07/259,Kerala,Ernakulam,Mumps,5,0,2025-W07,2,Mumps,2025
KL/ERN/2025/07/260,Kerala,Ernakulam,Dengue,12,0,2025-W07,2,Dengue,2025
KL/KOZ/2025/07/261,Kerala,Kozhikode,"Hepatitis (A, B, E)",94,0,2025-W07,2,"Hepatitis (A, B, E)",2025
MP/CTT/2025/07/262,Madhya Pradesh,Chhatarpur,Measles & Rubella,1,1,2025-W07,2,Measles & Rubella,2025
MP/DID/2025/07/263,Madhya Pradesh,Dindori,"Hepatitis (A, B, E)",5,0,2025-W07,2,"Hepatitis (A, B, E)",2025
MP/SHD/2025/07/264,Madhya Pradesh,Shahdol,"Hepatitis (A, B, E)",3,0,2025-W07,2,"Hepatitis (A, B, E)",2025
MH/AKL/2025/07/265,Maharashtra,Akola,Enteric Fever (Typhoid),30,0,2025-W07,2,Enteric Fever (Typhoid),2025
MH/AMR/2025/07/266,Maharashtra,Amravati,Fever (Unspecified),10,1,2025-W07,2,Fever (Unspecified),2025
MH/AUR/2025/07/267,Maharashtra,Aurangabad,Fever (Unspecified),18,2,2025-W07,2,Fever (Unspecified),2025
MH/BND/2025/07/268,Maharashtra,Banda,Acute Diarrheal Disease,21,0,2025-W07,2,Acute Diarrheal Disease,2025
MH/LAT/2025/07/269,Maharashtra,Latehar,Measles & Rubella,27,0,2025-W07,2,Measles & Rubella,2025
MH/NGP/2025/07/270,Maharashtra,Nagpur,Acute Diarrheal Disease,51,0,2025-W07,2,Acute Diarrheal Disease,2025
MH/NAN/2025/07/271,Maharashtra,Nanded,Food Poisoning,77,0,2025-W07,2,Food Poisoning,2025
MH/WRD/2025/07/272,Maharashtra,Wardha,Food Poisoning,29,0,2025-W07,2,Food Poisoning,2025
MG/EKH/2025/07/273,Meghalaya,East Khasi Hills,Acute Diarrheal Disease,11,0,2025-W07,2,Acute Diarrheal Disease,2025
OR/ANG/2025/07/274,Odisha,Anantnag,Food Poisoning,96,0,2025-W07,2,Food Poisoning,2025
OR/GJM/2025/07/275,Odisha,Ganjam,Measles & Rubella,21,0,2025-W07,2,Measles & Rubella,2025
OR/KOP/2025/07/276,Odisha,Kolhapur,Acute Diarrheal Disease,34,0,2025-W07,2,Acute Diarrheal Disease,2025
RJ/JAL/2025/07/277,Rajasthan,Jalgaon,Acute Diarrheal Disease,22,0,2025-W07,2,Acute Diarrheal Disease,2025
TN/DIN/2025/07/278,Tamil Nadu,Dindori,Mumps,6,0,2025-W07,2,Mumps,2025
TN/SIV/2025/07/279,Tamil Nadu,Sivaganga,"Hepatitis (A, B, E)",5,0,2025-W07,2,"Hepatitis (A, B, E)",2025
TN/VIL/2025/07/280,Tamil Nadu,Villupuram,Chickenpox,11,0,2025-W07,2,Chickenpox,2025
DN/DNH/2025/07/281,Dadra and Nagar Haveli,Nagar Haveli,Acute Diarrheal Disease,41,0,2025-W07,2,Acute Diarrheal Disease,2025
UP/ABD/2025/07/282,Uttar Pradesh,Nagar,Chickenpox,22,0,2025-W07,2,Chickenpox,2025
UP/MOR/2025/07/283,Uttar Pradesh,Morena,Food Poisoning,39,0,2025-W07,2,Food Poisoning,2025
UP/MZF/2025/07/284,Uttar Pradesh,Muzaffarnagar,Food Poisoning,29,0,2025-W07,2,Food Poisoning,2025
WB/MEW/2025/07/285,West Bengal,Medinipur West DISEASE,Food Poisoning,21,0,2025-W07,2,Food Poisoning,2025
AP/PTM/2025/07/286,Andhra Pradesh,Manyam,Acute Diarrheal Disease,27,0,2025-W07,2,Acute Diarrheal Disease,2025
AP/NTR/2025/08/291,Andhra Pradesh,NTR,Food Poisoning,9,0,2025-W08,2,Food Poisoning,2025
AP/VIS/2025/08/292,Andhra Pradesh,Visakhapatanam,Food Poisoning,8,0,2025-W08,2,Food Poisoning,2025
AS/KAM/2025/08/293,Assam,Kamrup Metro,Enteric Fever (Typhoid),5,0,2025-W08,2,Enteric Fever (Typhoid),2025
AS/NAG/2025/08/294,Assam,Nagpur,Food Poisoning,16,0,2025-W08,2,Food Poisoning,2025
AS/NAL/2025/08/295,Assam,Nalbari,Chickenpox,11,0,2025-W08,2,Chickenpox,2025
AS/NLB/2025/08/296,Assam,Nalbari,Chickenpox,5,0,2025-W08,2,Chickenpox,2025
AS/SON/2025/08/297,Assam,Sonitpur,Fever (Unspecified),16,0,2025-W08,2,Fever (Unspecified),2025
BH/BEG/2025/08/298,Bihar,Belagavi,Fever (Unspecified),14,0,2025-W08,2,Fever (Unspecified),2025
BH/BEG/2025/08/299,Bihar,Belagavi,Fever with Rash,12,0,2025-W08,2,Fever with Rash,2025
BH/MDH/2025/08/300,Bihar,Madhepura,Fever (Unspecified),14,0,2025-W08,2,Fever (Unspecified),2025
BH/PCN/2025/08/301,Bihar,Champaran,Fever with Rash,10,0,2025-W08,2,Fever with Rash,2025
GJ/AND/2025/08/302,Gujarat,Anand,"Hepatitis (A, B, E)",57,0,2025-W08,2,"Hepatitis (A, B, E)",2025
GJ/GND/2025/08/303,Gujarat,Ganderbal,Food Poisoning,29,0,2025-W08,2,Food Poisoning,2025
GJ/JAM/2025/08/304,Gujarat,Jammu,Measles & Rubella,4,0,2025-W08,2,Measles & Rubella,2025
JH/DUM/2025/08/305,Jharkhand,Dumka,Chickenpox,12,0,2025-W08,2,Chickenpox,2025
JH/HAZ/2025/08/306,Jharkhand,Hazaribagh,Chickenpox,8,0,2025-W08,2,Chickenpox,2025
KN/BAG/2025/08/307,Karnataka,Bargarh,Chickenpox,7,0,2025-W08,2,Chickenpox,2025
KN/CHK/2025/08/308,Karnataka,Chikballapur,Food Poisoning,17,0,2025-W08,2,Food Poisoning,2025
KL/ALP/2025/08/309,Kerala,Alappuzha,Fever (Unspecified),2,0,2025-W08,2,Fever (Unspecified),2025
KL/ERN/2025/08/310,Kerala,Ernakulam,"Hepatitis (A, B, E)",13,0,2025-W08,2,"Hepatitis (A, B, E)",2025
KL/ERN/2025/08/311,Kerala,Ernakulam,"Hepatitis (A, B, E)",14,1,2025-W08,2,"Hepatitis (A, B, E)",2025
KL/ERN/2025/08/312,Kerala,Ernakulam,Chickenpox,27,0,2025-W08,2,Chickenpox,2025
KL/IDK/2025/08/313,Kerala,Idukki,Mumps,9,0,2025-W08,2,Mumps,2025
KL/IDK/2025/08/314,Kerala,Idukki,Mumps,20,0,2025-W08,2,Mumps,2025
KL/KNR/2025/08/315,Kerala,Kannur,"Hepatitis (A, B, E)",27,0,2025-W08,2,"Hepatitis (A, B, E)",2025
KL/KNR/2025/08/316,Kerala,Kannur,Mpox (Monkeypox),1,0,2025-W08,2,Mpox (Monkeypox),2025
KL/KTM/2025/08/317,Kerala,Kottayam,Mumps,13,0,2025-W08,2,Mumps,2025
KL/MLP/2025/08/318,Kerala,Malappuram,Acute Gastroenteritis,51,0,2025-W08,2,Acute Gastroenteritis,2025
KL/MLP/2025/08/319,Kerala,Malappuram,"Hepatitis (A, B, E)",18,0,2025-W08,2,"Hepatitis (A, B, E)",2025
KL/PLK/2025/08/320,Kerala,Palakkad,"Hepatitis (A, B, E)",40,0,2025-W08,2,"Hepatitis (A, B, E)",2025
KL/THI/2025/08/321,Kerala,apuram,Mpox (Monkeypox),1,0,2025-W08,2,Mpox (Monkeypox),2025
KL/TRC/2025/08/322,Kerala,Thrissur,Mpox (Monkeypox),1,0,2025-W08,2,Mpox (Monkeypox),2025
KL/WYN/2025/08/323,Kerala,Wayanad,Acute Diarrheal Disease,8,0,2025-W08,2,Acute Diarrheal Disease,2025
KL/WYN/2025/08/324,Kerala,Wayanad,"Hepatitis (A, B, E)",12,0,2025-W08,2,"Hepatitis (A, B, E)",2025
KL/WYN/2025/08/325,Kerala,Wayanad,Mumps,24,0,2025-W08,2,Mumps,2025
KL/WYN/2025/08/326,Kerala,Wayanad,Food Poisoning,9,0,2025-W08,2,Food Poisoning,2025
MP/DHR/2025/08/327,Madhya Pradesh,Dhar,Enteric Fever (Typhoid),59,0,2025-W08,2,Enteric Fever (Typhoid),2025
MP/RAI/2025/08/328,Madhya Pradesh,Raipur,Acute Diarrheal Disease,10,0,2025-W08,2,Acute Diarrheal Disease,2025
MH/KOL/2025/08/329,Maharashtra,Kollam,"Hepatitis (A, B, E)",25,0,2025-W08,2,"Hepatitis (A, B, E)",2025
MH/SAN/2025/08/330,Maharashtra,Andaman’s,"Hepatitis (A, B, E)",12,0,2025-W08,2,"Hepatitis (A, B, E)",2025
MG/SWH/2025/08/331,Meghalaya,Hills,Chickenpox,10,0,2025-W08,2,Chickenpox,2025
MG/WGH/2025/08/332,Meghalaya,West Garo Hills,Chickenpox,11,0,2025-W08,2,Chickenpox,2025
OR/CUT/2025/08/333,Odisha,Cuttack,Food Poisoning,86,0,2025-W08,2,Food Poisoning,2025
OR/JHR/2025/08/334,Odisha,Jharsuguda,Chickenpox,26,0,2025-W08,2,Chickenpox,2025
OR/MLK/2025/08/335,Odisha,Malkangiri,Food Poisoning,29,0,2025-W08,2,Food Poisoning,2025
OR/SAM/2025/08/336,Odisha,Sambalpur,Acute Diarrheal Disease,13,0,2025-W08,2,Acute Diarrheal Disease,2025
OR/SUN/2025/08/337,Odisha,Sundargarh,Food Poisoning,35,0,2025-W08,2,Food Poisoning,2025
TN/ARY/2025/08/338,Tamil Nadu,Ariyalur,Acute Diarrheal Disease,11,0,2025-W08,2,Acute Diarrheal Disease,2025
TN/KAL/2025/08/339,Tamil Nadu,Kalaburagi,Chickenpox,16,0,2025-W08,2,Chickenpox,2025
TN/KAR/2025/08/340,Tamil Nadu,Karaikal,Chikungunya,20,0,2025-W08,2,Chikungunya,2025
TN/KRS/2025/08/341,Tamil Nadu,NTR,Acute Diarrheal Disease,28,0,2025-W08,2,Acute Diarrheal Disease,2025
TN/PDK/2025/08/342,Tamil Nadu,Pudukkottai,Chickenpox,7,0,2025-W08,2,Chickenpox,2025
TN/SAL/2025/08/343,Tamil Nadu,Salem,Chickenpox,17,0,2025-W08,2,Chickenpox,2025
TN/THI/2025/08/344,Tamil Nadu,apuram,Chickenpox,37,0,2025-W08,2,Chickenpox,2025
TN/VIR/2025/08/345,Tamil Nadu,Virudhunagar,Acute Diarrheal Disease,13,0,2025-W08,2,Acute Diarrheal Disease,2025
AP/SSN/2025/08/346,Andhra Pradesh,Sriramulu Nellore,Food Poisoning,10,0,2025-W08,2,Food Poisoning,2025
AR/USG/2025/08/347,Arunachal Pradesh,Upper Siang,Rabies,1,1,2025-W08,2,Rabies,2025
CT/RIP/2025/08/348,Chhattisgarh,Raipur,Enteric Fever (Typhoid),11,0,2025-W08,2,Enteric Fever (Typhoid),2025
AP/KON/2025/09/352,Andhra Pradesh,Konaseema,Mumps,30,0,2025-W09,3,Mumps,2025
AS/CHI/2025/09/353,Assam,Chitradurga,Measles & Rubella,19,0,2025-W09,3,Measles & Rubella,2025
AS/DRG/2025/09/354,Assam,Durg,Acute Diarrheal Disease,28,0,2025-W09,3,Acute Diarrheal Disease,2025
AS/JOR/2025/09/355,Assam,Jorhat,Fever (Unspecified),20,0,2025-W09,3,Fever (Unspecified),2025
AS/JOR/2025/09/356,Assam,Jorhat,Fever (Unspecified),26,0,2025-W09,3,Fever (Unspecified),2025
AS/MAJ/2025/09/357,Assam,Majuli,Acute Diarrheal Disease,26,0,2025-W09,3,Acute Diarrheal Disease,2025
AS/UDG/2025/09/358,Assam,Udalguri,Fever (Unspecified),35,0,2025-W09,3,Fever (Unspecified),2025
BH/BEG/2025/09/359,Bihar,Belagavi,Fever (Unspecified),27,0,2025-W09,3,Fever (Unspecified),2025
BH/BEG/2025/09/360,Bihar,Belagavi,Fever with Rash,13,0,2025-W09,3,Fever with Rash,2025
BH/PCM/2025/09/361,Bihar,Champaran,Measles & Rubella,16,0,2025-W09,3,Measles & Rubella,2025
CT/DHM/2025/09/362,Chhattisgarh,Dhamtari,Food Poisoning,113,0,2025-W09,3,Food Poisoning,2025
CT/KAB/2025/09/363,Chhattisgarh,Kabirdham,Acute Diarrheal Disease,23,0,2025-W09,3,Acute Diarrheal Disease,2025
GO/SGA/2025/09/364,Goa,South Goa,Acute Diarrheal Disease,13,0,2025-W09,3,Acute Diarrheal Disease,2025
GJ/AMR/2025/09/365,Gujarat,Amravati,Acute Diarrheal Disease,53,0,2025-W09,3,Acute Diarrheal Disease,2025
JK/BDG/2025/09/366,Jammu and Kashmir,Badgam,"Hepatitis (A, B, E)",10,0,2025-W09,3,"Hepatitis (A, B, E)",2025
JK/BRM/2025/09/367,Jammu and Kashmir,Baramulla,"Hepatitis (A, B, E)",22,0,2025-W09,3,"Hepatitis (A, B, E)",2025
JH/WSB/2025/09/368,Jharkhand,West Singhbhum,Chickenpox,17,0,2025-W09,3,Chickenpox,2025
JH/HAZ/2025/09/369,Jharkhand,Hazaribagh,Chickenpox,9,0,2025-W09,3,Chickenpox,2025
JH/PAM/2025/09/370,Jharkhand,Palamu,Scrub Typhus,5,0,2025-W09,3,Scrub Typhus,2025
KN/BEL/2025/09/371,Karnataka,Ballari,Food Poisoning,62,0,2025-W09,3,Food Poisoning,2025
KN/KAB/2025/09/372,Karnataka,Kabirdham,Food Poisoning,21,0,2025-W09,3,Food Poisoning,2025
KN/UTK/2025/09/373,Karnataka,Uttar Kannad,Acute Diarrheal Disease,30,0,2025-W09,3,Acute Diarrheal Disease,2025
KN/VJP/2025/09/374,Karnataka,Vijayapura,Chikungunya,5,0,2025-W09,3,Chikungunya,2025
KL/ERN/2025/09/375,Kerala,Ernakulam,"Hepatitis (A, B, E)",8,0,2025-W09,3,"Hepatitis (A, B, E)",2025
KL/KSG/2025/09/376,Kerala,Kasaragod,Mpox (Monkeypox),1,0,2025-W09,3,Mpox (Monkeypox),2025
KL/KLM/2025/09/377,Kerala,Kollam,"Hepatitis (A, B, E)",34,0,2025-W09,3,"Hepatitis (A, B, E)",2025
KL/KOZ/2025/09/378,Kerala,Kozhikode,Mpox (Monkeypox),1,0,2025-W09,3,Mpox (Monkeypox),2025
KL/MLP/2025/09/379,Kerala,Malappuram,Chickenpox,11,0,2025-W09,3,Chickenpox,2025
KL/MLP/2025/09/380,Kerala,Malappuram,"Hepatitis (A, B, E)",33,0,2025-W09,3,"Hepatitis (A, B, E)",2025
KL/PLK/2025/09/381,Kerala,Palakkad,Mumps,38,0,2025-W09,3,Mumps,2025
KL/THR/2025/09/382,Kerala,Thrissur,Food Poisoning,156,0,2025-W09,3,Food Poisoning,2025
KL/THR/2025/09/383,Kerala,Thrissur,Acute Diarrheal Disease,31,1,2025-W09,3,Acute Diarrheal Disease,2025
KL/WYN/2025/09/384,Kerala,Wayanad,Acute Diarrheal Disease,104,0,2025-W09,3,Acute Diarrheal Disease,2025
MP/RAT/2025/09/385,Madhya Pradesh,Ratlam,Food Poisoning,18,0,2025-W09,3,Food Poisoning,2025
MH/JAL/2025/09/386,Maharashtra,Jalgaon,"Hepatitis (A, B, E)",12,0,2025-W09,3,"Hepatitis (A, B, E)",2025
MH/KLP/2025/09/387,Maharashtra,Kolhapur,Food Poisoning,24,0,2025-W09,3,Food Poisoning,2025
MH/PLG/2025/09/388,Maharashtra,Palghar,Acute Diarrheal Disease,23,0,2025-W09,3,Acute Diarrheal Disease,2025
MH/SNG/2025/09/389,Maharashtra,Sangli,"Hepatitis (A, B, E)",34,0,2025-W09,3,"Hepatitis (A, B, E)",2025
MH/SNG/2025/09/390,Maharashtra,Sangli,Food Poisoning,67,0,2025-W09,3,Food Poisoning,2025
MG/NGH/2025/09/391,Meghalaya,North Garo Hills,Enteric Fever (Typhoid),39,0,2025-W09,3,Enteric Fever (Typhoid),2025
MG/SGH/2025/09/392,Meghalaya,South Garo Hills,Acute Diarrheal Disease,9,0,2025-W09,3,Acute Diarrheal Disease,2025
NG/DIM/2025/09/393,Nagaland,Dimapur,Rabies,1,1,2025-W09,3,Rabies,2025
NG/DIM/2025/09/394,Nagaland,Dimapur,Rabies,1,1,2025-W09,3,Rabies,2025
TN/NAM/2025/09/395,Tamil Nadu,Namakkal,Mumps,9,0,2025-W09,3,Mumps,2025
TN/THN/2025/09/396,Tamil Nadu,Thane,Chickenpox,20,0,2025-W09,3,Chickenpox,2025
UP/LAL/2025/09/397,Uttar Pradesh,Lalitpur,Measles & Rubella,18,0,2025-W09,3,Measles & Rubella,2025
WB/ALP/2025/09/398,West Bengal,Alappuzha,Chickenpox,15,0,2025-W09,3,Chickenpox,2025
WB/HGL/2025/09/399,West Bengal,Hooghly,Cholera,11,0,2025-W09,3,Cholera,2025
WB/NAD/2025/09/400,West Bengal,Nadia,Food Poisoning,74,0,2025-W09,3,Food Poisoning,2025
AP/NAD/2025/10/404,Andhra Pradesh,Nadia,Acute Diarrheal Disease,19,2,2025-W10,3,Acute Diarrheal Disease,2025
AS/BON/2025/10/405,Assam,Bongaigaon,Acute Diarrheal Disease,5,0,2025-W10,3,Acute Diarrheal Disease,2025
